Model,Combination,VidID,Set,CCC
SFT,AL,180_6,Train,-0.005529692432645855
SFT,AL,115_2,Valid,0.026968471748478794
SFT,AL,115_3,Valid,-0.013925633046208282
SFT,AL,115_5,Valid,0.5322284161304277
SFT,AL,115_6,Valid,0.03942223329631627
SFT,AL,117_1,Valid,-0.021701034844951183
SFT,AL,117_2,Valid,-0.01398615647490855
SFT,AL,117_3,Valid,-0.012980765124352249
SFT,AL,117_4,Valid,0.03426861169370679
SFT,AL,117_5,Valid,0.5641565079343779
SFT,AL,117_6,Valid,0.0849650296348
SFT,AL,124_1,Valid,0.03483135223048265
SFT,AL,124_2,Valid,-0.006863724820147302
SFT,AL,124_3,Valid,-0.04308057565991684
SFT,AL,124_6,Valid,-0.04499441337652174
SFT,AL,128_2,Valid,0.22749054509483904
SFT,AL,128_5,Valid,-0.007353920228447331
SFT,AL,128_6,Valid,-0.016118128587133972
SFT,AL,131_1,Valid,-0.007150453277990309
SFT,AL,131_2,Valid,0.28731112076303517
SFT,AL,131_3,Valid,-0.015960650003142084
SFT,AL,131_5,Valid,-0.04670522928305095
SFT,AL,131_6,Valid,0.34370335515920514
SFT,AL,137_1,Valid,0.4737693670369611
SFT,AL,137_2,Valid,0.34830337137075124
SFT,AL,137_4,Valid,-0.019761973256439257
SFT,AL,137_5,Valid,0.009453883916295267
SFT,AL,137_6,Valid,-0.011060677072221815
SFT,AL,149_3,Valid,-0.014560450318140619
SFT,AL,149_6,Valid,0.10387017146273764
SFT,AL,170_2,Valid,-0.020613461044689963
SFT,AL,170_7,Valid,-5.905321757102356e-05
