Model,Combination,VidID,Set,CCC
MFT-88,AL,129_7,Train,0.9198006643543567
MFT-88,AL,130_1,Train,0.7169138398424268
MFT-88,AL,130_2,Train,0.9247733620757237
MFT-88,AL,130_4,Train,0.7485906727646292
MFT-88,AL,130_6,Train,0.4124095374257674
MFT-88,AL,135_3,Train,0.844049959514269
MFT-88,AL,141_1,Train,0.8465190962260769
MFT-88,AL,141_6,Train,0.8769754549035916
MFT-88,AL,142_1,Train,0.9029677921533862
MFT-88,AL,142_2,Train,0.9571010691846988
MFT-88,AL,142_3,Train,0.9323801586520784
MFT-88,AL,143_3,Train,0.4060576479973527
MFT-88,AL,143_5,Train,0.7906975930141822
MFT-88,AL,144_1,Train,0.5219222441619915
MFT-88,AL,144_3,Train,0.9616453098107001
MFT-88,AL,147_1,Train,0.7102403750150559
MFT-88,AL,147_2,Train,0.9388234145496642
MFT-88,AL,147_3,Train,0.8756303601961002
MFT-88,AL,147_4,Train,0.9405993785878349
MFT-88,AL,147_5,Train,0.6637936052641588
MFT-88,AL,151_2,Train,0.9639862161712073
MFT-88,AL,151_6,Train,0.9597801040351913
MFT-88,AL,153_1,Train,0.847570266234645
MFT-88,AL,153_2,Train,0.5742537575355271
MFT-88,AL,153_3,Train,0.8742145344423949
MFT-88,AL,153_4,Train,0.6066750445319348
MFT-88,AL,153_5,Train,0.754956232451407
MFT-88,AL,153_6,Train,0.7625893986472172
MFT-88,AL,156_1,Train,0.5615762267656729
MFT-88,AL,156_2,Train,0.6389791481255699
MFT-88,AL,156_3,Train,0.7444487678663281
MFT-88,AL,156_6,Train,0.6038107536110324
MFT-88,AL,162_2,Train,0.8751448764762751
MFT-88,AL,162_3,Train,0.85070115708647
MFT-88,AL,162_4,Train,0.8039039657221444
MFT-88,AL,162_5,Train,0.6508606846082713
MFT-88,AL,162_6,Train,0.8901807961332511
MFT-88,AL,163_1,Train,0.6046547351387354
MFT-88,AL,163_2,Train,0.9510405713529592
MFT-88,AL,163_5,Train,0.9686688671307718
MFT-88,AL,164_3,Train,0.5536060738714996
MFT-88,AL,164_4,Train,0.9208744780611726
MFT-88,AL,164_5,Train,0.3822834058005259
MFT-88,AL,167_1,Train,0.7694314946622535
MFT-88,AL,167_2,Train,0.8597658423486072
MFT-88,AL,169_2,Train,0.839357906484753
MFT-88,AL,169_4,Train,0.7790532265565565
MFT-88,AL,171_1,Train,0.8418101488936626
MFT-88,AL,171_2,Train,0.584321430957542
MFT-88,AL,171_3,Train,0.3942297487273614
MFT-88,AL,171_4,Train,0.9835028861268499
MFT-88,AL,171_5,Train,0.6715852707599278
MFT-88,AL,171_6,Train,0.9521064036460749
MFT-88,AL,172_1,Train,0.9292233948679669
MFT-88,AL,172_2,Train,0.9375619060425197
MFT-88,AL,172_3,Train,0.8607882829448306
MFT-88,AL,172_4,Train,0.812453953800557
MFT-88,AL,172_5,Train,0.7444987791745484
MFT-88,AL,174_1,Train,0.6629862950945764
MFT-88,AL,174_2,Train,0.8356601830513714
MFT-88,AL,174_3,Train,0.6956187096434032
MFT-88,AL,174_5,Train,0.7717759902369018
MFT-88,AL,174_6,Train,0.880121881773511
MFT-88,AL,174_7,Train,0.8258061091072526
MFT-88,AL,178_1,Train,0.8356889654025379
MFT-88,AL,178_2,Train,0.7708090410134734
MFT-88,AL,178_4,Train,0.8181992243776699
MFT-88,AL,178_5,Train,0.805046760049418
MFT-88,AL,178_6,Train,0.8022526859250866
MFT-88,AL,179_1,Train,0.9056214667559639
MFT-88,AL,179_3,Train,0.6917321988604794
MFT-88,AL,179_4,Train,0.7530424601359701
MFT-88,AL,179_5,Train,0.8301991415650951
MFT-88,AL,179_6,Train,0.7520716652369128
MFT-88,AL,180_1,Train,0.9225760081244802
MFT-88,AL,180_2,Train,0.9082624125506976
MFT-88,AL,180_3,Train,0.8954685276850913
MFT-88,AL,180_4,Train,0.6602534316715054
MFT-88,AL,180_5,Train,0.8292186623608032
MFT-88,AL,180_6,Train,0.8344826551985892
MFT-88,AL,115_2,Valid,-0.03709277156449064
MFT-88,AL,115_3,Valid,0.29527635154852344
MFT-88,AL,115_5,Valid,-0.0759551458957016
MFT-88,AL,115_6,Valid,0.5119430206870862
MFT-88,AL,117_1,Valid,0.5661168712677855
MFT-88,AL,117_2,Valid,0.7563169480144137
MFT-88,AL,117_3,Valid,0.08264144947302322
MFT-88,AL,117_4,Valid,0.6859888474402291
MFT-88,AL,117_5,Valid,0.831132860844238
MFT-88,AL,117_6,Valid,0.7161124264470501
MFT-88,AL,124_1,Valid,0.4416641113919105
MFT-88,AL,124_2,Valid,0.8637104303652177
MFT-88,AL,124_3,Valid,0.36151150621186207
MFT-88,AL,124_6,Valid,0.19498074365994475
MFT-88,AL,128_2,Valid,0.24146213355336904
MFT-88,AL,128_5,Valid,-0.086666008215159
MFT-88,AL,128_6,Valid,0.055784937672209114
MFT-88,AL,131_1,Valid,0.38539128287898006
MFT-88,AL,131_2,Valid,-0.02018161420809313
MFT-88,AL,131_3,Valid,0.9105536638707279
MFT-88,AL,131_5,Valid,0.9609187032692618
MFT-88,AL,131_6,Valid,0.6757166566256367
MFT-88,AL,137_1,Valid,0.07480362877749515
MFT-88,AL,137_2,Valid,0.7174288681925224
MFT-88,AL,137_4,Valid,0.4407962701130301
MFT-88,AL,137_5,Valid,0.09938716439634884
MFT-88,AL,137_6,Valid,0.4316003536992983
MFT-88,AL,149_3,Valid,0.20694535225637778
MFT-88,AL,149_6,Valid,0.7541955346532725
MFT-88,AL,170_2,Valid,0.008793569309831802
MFT-88,AL,170_7,Valid,-0.01429341872129405
MFT-88,AL,173_1,Valid,0.017715303535518256
MFT-88,AL,173_3,Valid,0.8832301459774738
MFT-88,AL,173_4,Valid,0.38413750140346475
MFT-88,AL,173_6,Valid,0.40550993283445086
MFT-88,AL,181_1,Valid,0.07690629178568215
MFT-88,AL,181_2,Valid,0.7871866918320429
MFT-88,AL,181_3,Valid,0.8207317465966364
MFT-88,AL,181_4,Valid,0.5186388081013289
MFT-88,AL,181_6,Valid,-0.04445855089996373
MFT-88,AL,112_1,Test,0.9245262844560475
MFT-88,AL,112_2,Test,0.7604724686392744
MFT-88,AL,112_3,Test,0.07005058499010325
MFT-88,AL,116_1,Test,-0.12852089092566168
MFT-88,AL,116_2,Test,0.8080317236494111
MFT-88,AL,116_3,Test,0.08502546694583868
MFT-88,AL,116_4,Test,0.9202790756520132
MFT-88,AL,116_5,Test,0.572476817063453
MFT-88,AL,116_6,Test,0.00839359532850867
MFT-88,AL,123_1,Test,0.1263910495542855
MFT-88,AL,123_2,Test,0.4772277664844188
MFT-88,AL,123_3,Test,-0.010224664216040591
MFT-88,AL,123_4,Test,0.8997374328896388
MFT-88,AL,123_5,Test,0.5460583665448867
MFT-88,AL,127_2,Test,0.2957836786616068
MFT-88,AL,127_3,Test,0.2836606565162901
MFT-88,AL,127_4,Test,0.4462272189344011
MFT-88,AL,127_5,Test,0.1434057266170493
MFT-88,AL,127_6,Test,0.828213686046616
MFT-88,AL,134_1,Test,0.07188820775467283
MFT-88,AL,134_3,Test,-0.05733070591712447
MFT-88,AL,145_1,Test,0.18362967534798508
MFT-88,AL,145_2,Test,0.3797809836833357
MFT-88,AL,145_3,Test,0.14253833259091694
MFT-88,AL,145_4,Test,0.8051202352118746
MFT-88,AL,154_1,Test,0.6658339471716183
MFT-88,AL,154_4,Test,0.22964389381860734
MFT-88,AL,154_6,Test,0.4477733131559361
MFT-88,AL,161_1,Test,0.00986780614950436
MFT-88,AL,161_3,Test,0.3511579461579132
MFT-88,AL,161_4,Test,0.7130448984162504
MFT-88,AL,165_1,Test,-0.038085526934682916
MFT-88,AL,165_2,Test,0.9171904694731808
MFT-88,AL,165_3,Test,0.3950130771308493
MFT-88,AL,165_4,Test,0.38906497379263194
MFT-88,AL,165_5,Test,0.026683305017270623
MFT-88,AL,165_6,Test,0.5704923706781078
MFT-88,AL,165_7,Test,0.41882529722246803
MFT-88,AL,168_1,Test,0.7895325441231532
MFT-44,AV,111_1,Train,0.9672842049807122
MFT-44,AV,111_3,Train,0.5737300992625348
MFT-44,AV,111_4,Train,0.5537058104389153
MFT-44,AV,113_2,Train,0.7838842673093368
MFT-44,AV,113_3,Train,0.06754635648288168
MFT-44,AV,113_4,Train,0.5311318489812167
MFT-44,AV,113_5,Train,0.6661390399343189
MFT-44,AV,113_6,Train,-0.09032854829386083
MFT-44,AV,114_1,Train,0.5370968403728396
MFT-44,AV,114_4,Train,0.6176833932605461
MFT-44,AV,114_5,Train,0.810081791242805
MFT-44,AV,114_6,Train,0.7985188204617888
MFT-44,AV,118_1,Train,0.3742295355716345
MFT-44,AV,118_3,Train,0.06810475893102412
MFT-44,AV,118_4,Train,0.521298958460236
MFT-44,AV,118_5,Train,0.8145136301853709
MFT-44,AV,118_6,Train,0.7006675837356966
MFT-44,AV,119_2,Train,0.23468985519271726
MFT-44,AV,119_4,Train,0.09789563826346069
MFT-44,AV,119_6,Train,0.4771104525250542
MFT-44,AV,120_1,Train,0.5716410574216257
MFT-44,AV,120_2,Train,0.5565264911060644
MFT-44,AV,120_3,Train,0.7996532583156224
MFT-44,AV,120_4,Train,0.2544870997059831
MFT-44,AV,121_1,Train,0.39739364439783603
MFT-44,AV,121_3,Train,0.16550253759314354
MFT-44,AV,121_5,Train,0.08329715779422574
MFT-44,AV,121_6,Train,0.2171214873945554
MFT-44,AV,129_1,Train,0.3874256792096048
MFT-44,AV,129_2,Train,0.8571510510377502
MFT-44,AV,129_3,Train,0.9057481480574661
MFT-44,AV,129_4,Train,0.44433757071103847
MFT-44,AV,129_5,Train,0.8444305314220668
MFT-44,AV,129_6,Train,0.7214318747646713
MFT-44,AV,129_7,Train,0.20964067049248336
MFT-44,AV,130_1,Train,0.6997794494592843
MFT-44,AV,130_2,Train,0.48371248941694894
MFT-44,AV,130_4,Train,0.8380819354439475
MFT-44,AV,130_6,Train,0.2417256033175308
MFT-44,AV,135_3,Train,0.883666078100929
MFT-44,AV,141_1,Train,0.6411111227703815
MFT-44,AV,141_6,Train,0.25014168585058527
MFT-44,AV,142_1,Train,0.43911116389337046
MFT-44,AV,142_2,Train,0.29104258722818005
MFT-44,AV,142_3,Train,-0.03331917774589907
MFT-44,AV,143_3,Train,0.2963014069626842
MFT-44,AV,143_5,Train,0.7742210395861047
MFT-44,AV,144_1,Train,0.8085102280872368
MFT-44,AV,144_3,Train,0.3275920621499219
MFT-44,AV,147_1,Train,0.15433812989634263
MFT-44,AV,147_2,Train,-0.017338252796123162
MFT-44,AV,147_3,Train,-0.02272394446634069
MFT-44,AV,147_4,Train,0.5360127460009992
MFT-44,AV,147_5,Train,0.6426131767763666
MFT-44,AV,151_2,Train,0.7608893693815221
MFT-44,AV,151_6,Train,-0.04886601427712977
MFT-44,AV,153_1,Train,0.46350873801796555
MFT-44,AV,153_2,Train,0.044811405088156064
MFT-44,AV,153_3,Train,0.26398862718479216
MFT-44,AV,153_4,Train,0.6513184253338925
MFT-44,AV,153_5,Train,0.1300581660635018
MFT-44,AV,153_6,Train,-0.04368175970419885
MFT-44,AV,156_1,Train,0.6774812048975134
MFT-44,AV,156_2,Train,0.6336233579475481
MFT-44,AV,156_3,Train,-0.08880748333812266
MFT-44,AV,156_6,Train,0.2892111548157786
MFT-44,AV,162_2,Train,0.3190096479055888
MFT-44,AV,162_3,Train,0.36291797977655926
MFT-44,AV,162_4,Train,0.19484669102847743
MFT-44,AV,162_5,Train,0.6555148455673601
MFT-44,AV,162_6,Train,-0.06677698348150204
MFT-44,AV,163_1,Train,0.18823896844873556
MFT-44,AV,163_2,Train,0.9283401318305841
MFT-44,AV,163_5,Train,0.6539012040456834
MFT-44,AV,164_3,Train,0.6558713165895189
MFT-44,AV,164_4,Train,-0.03363747320045965
MFT-44,AV,164_5,Train,0.009300057761457753
MFT-44,AV,167_1,Train,0.8380749741992002
MFT-44,AV,167_2,Train,0.36034550566899576
MFT-44,AV,169_2,Train,0.6744844001164033
MFT-44,AV,169_4,Train,-0.12801868102959657
MFT-44,AV,171_1,Train,0.3350299877450377
MFT-44,AV,171_2,Train,0.7584231903172585
MFT-44,AV,171_3,Train,0.4816101423962915
MFT-44,AV,171_4,Train,0.9445963289835728
MFT-44,AV,171_5,Train,0.739147239585524
MFT-44,AV,171_6,Train,0.689869487772067
MFT-44,AV,172_1,Train,0.5906677059481255
MFT-44,AV,172_2,Train,0.7194895093483087
MFT-44,AV,172_3,Train,0.7054963352592979
MFT-44,AV,172_4,Train,0.8320422390321117
MFT-44,AV,172_5,Train,0.7368059353758153
MFT-44,AV,174_1,Train,0.37649037157030363
MFT-44,AV,174_2,Train,0.06433342660539337
MFT-44,AV,174_3,Train,0.4951444618023402
MFT-44,AV,174_5,Train,0.6867349022207021
MFT-44,AV,174_6,Train,0.6553954213722328
MFT-44,AV,174_7,Train,0.49799778596461536
MFT-44,AV,178_1,Train,0.23516743062787895
MFT-44,AV,178_2,Train,0.5366365486148919
MFT-44,AV,178_4,Train,0.41999095553448923
MFT-44,AV,178_5,Train,0.5714102198523688
MFT-44,AV,178_6,Train,0.39976258419509825
MFT-44,AV,179_1,Train,0.09547324722512217
MFT-44,AV,179_3,Train,0.4692136949916311
MFT-44,AV,179_4,Train,0.6754778980520699
MFT-44,AV,179_5,Train,0.27328825173865773
MFT-44,AV,179_6,Train,0.10202331899037256
MFT-44,AV,180_1,Train,0.2016038203473294
MFT-44,AV,180_2,Train,0.12264378357497471
MFT-44,AV,180_3,Train,0.287818380076396
MFT-44,AV,180_4,Train,0.08558718205401983
MFT-44,AV,180_5,Train,0.3241949034121119
MFT-44,AV,180_6,Train,0.1308564035407874
MFT-44,AV,115_2,Valid,0.1644217848392159
MFT-44,AV,115_3,Valid,0.09278731495003244
MFT-44,AV,115_5,Valid,0.29209854935315743
MFT-44,AV,115_6,Valid,0.16742512116712707
MFT-44,AV,117_1,Valid,-0.015743637997334938
MFT-44,AV,117_2,Valid,-0.02479948602354576
MFT-44,AV,117_3,Valid,-0.03084019035469716
MFT-44,AV,117_4,Valid,0.026207320524497344
MFT-44,AV,117_5,Valid,0.23708222356862851
MFT-44,AV,117_6,Valid,0.10872159091860766
MFT-44,AV,124_1,Valid,0.10760249825626678
MFT-44,AV,124_2,Valid,0.14817790279148302
MFT-44,AV,124_3,Valid,-0.0394115789412839
MFT-44,AV,124_6,Valid,-0.32080494367269535
MFT-44,AV,128_2,Valid,-0.01859859214692874
MFT-44,AV,128_5,Valid,0.08380031813589112
MFT-44,AV,128_6,Valid,-0.00396770802986112
MFT-44,AV,131_1,Valid,0.001624198358489043
MFT-44,AV,131_2,Valid,-0.0893258068693122
MFT-44,AV,131_3,Valid,0.0403367870383722
MFT-44,AV,131_5,Valid,0.03515066225213426
MFT-44,AV,131_6,Valid,-0.033477317559813306
MFT-44,AV,137_1,Valid,0.05588801371081882
MFT-44,AV,137_2,Valid,0.328978809284051
MFT-44,AV,137_4,Valid,0.2760028461222082
MFT-44,AV,137_5,Valid,0.022759875446462782
MFT-44,AV,137_6,Valid,-0.031061392875360267
MFT-44,AV,149_3,Valid,0.5534942892791022
MFT-44,AV,149_6,Valid,-0.06488146926897438
MFT-44,AV,170_2,Valid,0.0588974815607824
MFT-44,AV,170_7,Valid,-0.011244001674558803
MFT-44,AV,173_1,Valid,-0.011558029894444034
MFT-44,AV,173_3,Valid,-0.025538181361345457
MFT-44,AV,173_4,Valid,0.003062462496348127
MFT-44,AV,173_6,Valid,-0.020276027980425007
MFT-44,AV,181_1,Valid,-0.03330178024973044
MFT-44,AV,181_2,Valid,0.4713294438866887
MFT-44,AV,181_3,Valid,0.725757824921712
MFT-44,AV,181_4,Valid,-0.04114320369483788
MFT-44,AV,181_6,Valid,-0.05423476357237006
