Model,Combination,VidID,Set,CCC
MFT,LV,118_1,Train,0.8853236569770868
MFT,LV,118_3,Train,0.9436075753575337
MFT,LV,118_4,Train,0.4747894715228174
MFT,LV,118_5,Train,0.6633928121636632
MFT,LV,118_6,Train,0.8338114572951426
MFT,LV,119_2,Train,0.8276508665617215
MFT,LV,119_4,Train,0.44681134206665846
MFT,LV,119_6,Train,0.9805355283928431
MFT,LV,120_1,Train,0.9285293061575829
MFT,LV,120_2,Train,0.8929026730491058
MFT,LV,120_3,Train,0.9764184964412242
MFT,LV,120_4,Train,0.584537651175281
MFT,LV,121_1,Train,0.5212131369680462
MFT,LV,121_3,Train,0.9426347855344522
MFT,LV,121_5,Train,0.6656225214230806
MFT,LV,121_6,Train,0.8977916961848137
MFT,LV,129_1,Train,0.7471032777528323
MFT,LV,129_2,Train,0.9447443886648329
MFT,LV,129_3,Train,0.974470448221722
MFT,LV,129_4,Train,0.7713381037957597
MFT,LV,129_5,Train,0.9150159979656951
MFT,LV,129_6,Train,0.8499400856317457
MFT,LV,129_7,Train,0.8428824655017881
MFT,LV,130_1,Train,0.7430553747117985
MFT,LV,130_2,Train,0.7954952790397615
MFT,LV,130_4,Train,0.7872081748711036
MFT,LV,130_6,Train,0.5561479591005748
MFT,LV,135_3,Train,0.9104561843964847
MFT,LV,141_1,Train,0.8675196058077548
MFT,LV,141_6,Train,0.8350012350586918
MFT,LV,142_1,Train,0.6645106067985561
MFT,LV,142_2,Train,0.9163114954821833
MFT,LV,142_3,Train,0.901347293084865
MFT,LV,143_3,Train,0.5140049271783416
MFT,LV,143_5,Train,0.855006850066035
MFT,LV,144_1,Train,0.7751150014740368
MFT,LV,144_3,Train,0.9426823128269732
MFT,LV,147_1,Train,0.46171598050016294
MFT,LV,147_2,Train,0.9234966124212465
MFT,LV,147_3,Train,0.5007995572812799
MFT,LV,147_4,Train,0.9392147486358042
MFT,LV,147_5,Train,0.6862541029720342
MFT,LV,151_2,Train,0.933315099417014
MFT,LV,151_6,Train,0.8554246951997355
MFT,LV,153_1,Train,0.91475690440444
MFT,LV,153_2,Train,0.7665857208138702
MFT,LV,153_3,Train,0.9486102035111168
MFT,LV,153_4,Train,0.8912124744430676
MFT,LV,153_5,Train,0.8843577288378263
MFT,LV,153_6,Train,0.7303989123688704
MFT,LV,156_1,Train,0.7687653153295606
MFT,LV,156_2,Train,0.742731749777894
MFT,LV,156_3,Train,0.8974307041023688
MFT,LV,156_6,Train,0.44526903459534195
MFT,LV,162_2,Train,0.6931410520337794
MFT,LV,162_3,Train,0.9725546230062629
MFT,LV,162_4,Train,0.671550946281896
MFT,LV,162_5,Train,0.9148128331388142
MFT,LV,162_6,Train,0.9502857123385506
MFT,LV,163_1,Train,0.3516644151662756
MFT,LV,163_2,Train,0.9459849840645242
MFT,LV,163_5,Train,0.9676231627336969
MFT,LV,164_3,Train,0.8641221967682218
MFT,LV,164_4,Train,0.7698054098029704
MFT,LV,164_5,Train,0.3203152033286514
MFT,LV,167_1,Train,0.9350955415858236
MFT,LV,167_2,Train,0.9362825780656061
MFT,LV,169_2,Train,0.5611173086948893
MFT,LV,169_4,Train,0.7493010275950778
MFT,LV,171_1,Train,0.8232516960595496
MFT,LV,171_2,Train,0.7290985264407539
MFT,LV,171_3,Train,0.5586527009622018
MFT,LV,171_4,Train,0.991053196936908
MFT,LV,171_5,Train,0.7854015906075824
MFT,LV,171_6,Train,0.9572346326448244
MFT,LV,172_1,Train,0.7187406220911736
MFT,LV,172_2,Train,0.9556122051422297
MFT,LV,172_3,Train,0.7962724598248808
MFT,LV,172_4,Train,0.9015550597321085
MFT,LV,172_5,Train,0.9478457148441884
MFT,LV,174_1,Train,0.6444485219119833
MFT,LV,174_2,Train,0.877697470295705
MFT,LV,174_3,Train,0.8873765654162187
MFT,LV,174_5,Train,0.8420249991048717
MFT,LV,174_6,Train,0.9272998355040019
MFT,LV,174_7,Train,0.6170219069580879
MFT,LV,178_1,Train,0.9523512799298974
MFT,LV,178_2,Train,0.8910421455997163
MFT,LV,178_4,Train,0.6900171360902972
MFT,LV,178_5,Train,0.5783660039521463
MFT,LV,178_6,Train,0.7448257698924263
MFT,LV,179_1,Train,0.7838839324045116
MFT,LV,179_3,Train,0.7406120603174323
MFT,LV,179_4,Train,0.9472904318722194
MFT,LV,179_5,Train,0.9433186381762574
MFT,LV,179_6,Train,0.9483813526866341
MFT,LV,180_1,Train,0.940204288028671
MFT,LV,180_2,Train,0.8127902600852493
MFT,LV,180_3,Train,0.8316338594833433
MFT,LV,180_4,Train,0.8390693165752819
MFT,LV,180_5,Train,0.879101029675858
MFT,LV,180_6,Train,0.814593015982671
MFT,LV,115_2,Valid,-0.05424347612683257
MFT,LV,115_3,Valid,0.2742853657534915
MFT,LV,115_5,Valid,-0.1932655302371652
MFT,LV,115_6,Valid,0.18433567297409625
MFT,LV,117_1,Valid,0.8066250039592257
MFT,LV,117_2,Valid,0.8553999303213968
MFT,LV,117_3,Valid,0.45247144216147567
MFT,LV,117_4,Valid,0.6768224705546733
MFT,LV,117_5,Valid,0.6889294624530126
MFT,LV,117_6,Valid,0.6007856784105123
MFT,LV,124_1,Valid,0.43976438576055993
MFT,LV,124_2,Valid,0.6253742224612501
MFT,LV,124_3,Valid,0.4904242662764787
MFT,LV,124_6,Valid,0.4544041294332305
MFT,LV,128_2,Valid,-0.11834643080311393
MFT,LV,128_5,Valid,0.2258749841476772
MFT,LV,128_6,Valid,0.4419282128211181
MFT,LV,131_1,Valid,0.5066095681997235
MFT,LV,131_2,Valid,-0.032403060101692374
MFT,LV,131_3,Valid,0.5932429211911877
MFT,LV,131_5,Valid,0.9209089383822443
MFT,LV,131_6,Valid,0.16872871808080708
MFT,LV,137_1,Valid,0.07597406891116885
MFT,LV,137_2,Valid,0.4732596606140262
MFT,LV,137_4,Valid,0.49442954239572134
MFT,LV,137_5,Valid,0.1856663303188631
MFT,LV,137_6,Valid,0.34432852259243374
MFT,LV,149_3,Valid,0.24915987620380914
MFT,LV,149_6,Valid,0.6693536187571749
MFT,LV,170_2,Valid,0.04131468660313745
MFT,LV,170_7,Valid,0.09431696599328591
MFT,LV,173_1,Valid,-0.00614503410057115
MFT,LV,173_3,Valid,0.7152986232858147
MFT,LV,173_4,Valid,0.6122915801260252
MFT,LV,173_6,Valid,0.5401186637529231
MFT,LV,181_1,Valid,0.05239016702712865
MFT,LV,181_2,Valid,0.7682584004381349
MFT,LV,181_3,Valid,0.6696652117958375
MFT,LV,181_4,Valid,0.8773686439005207
MFT,LV,181_6,Valid,-0.05136443204842772
MFT,LV,112_1,Test,0.38464156458639936
MFT,LV,112_2,Test,0.8454133695903954
MFT,LV,112_3,Test,0.06097018492380083
MFT,LV,116_1,Test,-0.26347137770698964
MFT,LV,116_2,Test,0.801483924784035
MFT,LV,116_3,Test,0.5456971965081946
MFT,LV,116_4,Test,0.7686835140236722
MFT,LV,116_5,Test,0.4721325486975269
MFT,LV,116_6,Test,-0.06737968718339968
MFT,LV,123_1,Test,0.25617720730291965
MFT,LV,123_2,Test,0.3408457468721362
MFT,LV,123_3,Test,-0.025001274555909735
MFT,LV,123_4,Test,0.6310242943951136
MFT,LV,123_5,Test,0.3143698678402664
MFT,LV,127_2,Test,0.4204840446580633
MFT,LV,127_3,Test,0.11322817442941067
MFT,LV,127_4,Test,0.321475580872973
MFT,LV,127_5,Test,0.16101999711814333
MFT,LV,127_6,Test,0.7780296789958894
MFT,LV,134_1,Test,-0.03987942629412937
MFT,LV,134_3,Test,-0.07365218331379554
MFT,LV,145_1,Test,0.3089750687474241
MFT,LV,145_2,Test,0.4347083064173422
MFT,LV,145_3,Test,0.10493922121239828
MFT,LV,145_4,Test,0.6886090355563014
MFT,LV,154_1,Test,0.12264410789720828
MFT,LV,154_4,Test,0.30695908824274837
MFT,LV,154_6,Test,0.49914760673321046
MFT,LV,161_1,Test,0.3543433220935193
MFT,LV,161_3,Test,0.3818201102371686
MFT,LV,161_4,Test,0.20964779286108606
MFT,LV,165_1,Test,0.144624953391281
MFT,LV,165_2,Test,0.5605378124459378
MFT,LV,165_3,Test,0.36169195825311523
MFT,LV,165_4,Test,0.4537354198017608
MFT,LV,165_5,Test,0.06399319563503936
MFT,LV,165_6,Test,0.6462804447468055
MFT,LV,165_7,Test,0.768790794413627
MFT,LV,168_1,Test,0.7324933796223945
